NGC6088 16 10 42.5 +57 27 59 7.0 7.0
NGC6089 16 12 40.2 +33 02 06 7.0 7.0
NGC6090 16 11 40.7 +52 27 24 7.0 7.0
NGC6091 16 07 52.8 +69 54 17 7.0 7.0
NGC6092 16 14 04.5 +28 07 32 7.0 7.0
NGC6094 16 06 33.8 +72 29 39 7.0 7.0
NGC6095 16 11 10.9 +61 16 04 7.0 7.0
NGC6096 16 14 46.8 +26 33 32 7.0 7.0
NGC6097 16 14 26.1 +35 06 32 7.0 7.0
NGC6098 16 15 34.0 +19 27 41 7.0 7.0
NGC6099 16 15 35.4 +19 27 12 7.0 7.0
NGC6102 16 15 36.8 +28 09 30 7.0 7.0
NGC6103 16 15 44.5 +31 57 50 7.0 7.0
NGC6104 16 16 30.7 +35 42 28 7.0 7.0
NGC6105 16 17 09.2 +34 52 44 7.0 7.0
NGC6106 16 18 47.1 +07 24 39 7.0 7.0
NGC6107 16 17 19.9 +34 54 04 7.0 7.0
NGC6108 16 17 25.5 +35 08 09 7.0 7.0
NGC6109 16 17 40.5 +35 00 16 7.0 7.0
NGC6110 16 17 43.9 +35 05 13 7.0 7.0
NGC6111 16 14 22.4 +63 15 39 7.0 7.0
NGC6112 16 18 00.5 +35 06 36 7.0 7.0
NGC6113 16 19 10.7 +14 08 01 7.0 7.0
NGC6114 16 18 23.6 +35 10 26 7.0 7.0
NGC6116 16 18 54.5 +35 09 14 7.0 7.0
NGC6117 16 19 18.2 +37 05 41 7.0 7.0
NGC6119 16 19 41.9 +37 48 23 7.0 7.0
NGC6120 16 19 48.1 +37 46 27 7.0 7.0
NGC6122 16 20 09.5 +37 47 54 7.0 7.0
NGC6123 16 17 19.6 +61 56 21 7.0 7.0
NGC6125 16 19 11.5 +57 59 02 7.0 7.0
NGC6126 16 21 27.9 +36 22 36 7.0 7.0
NGC6127 16 19 11.5 +57 59 02 7.0 7.0
NGC6128 16 19 11.5 +57 59 02 7.0 7.0
NGC6129 16 21 43.3 +37 59 46 7.0 7.0
NGC6130 16 19 33.3 +57 36 55 7.0 7.0
NGC6131 16 21 52.2 +38 55 58 7.0 7.0
NGC6132 16 23 38.7 +11 47 09 7.0 7.0
NGC6133 16 20 17.1 +56 39 09 7.0 7.0
NGC6135 16 14 25.0 +64 58 59 7.0 7.0
NGC6136 16 20 59.3 +55 58 13 7.0 7.0
NGC6137 16 23 03.1 +37 55 20 7.0 7.0
NGC6138 17 22 40.0 +41 06 05 7.0 7.0
NGC6140 16 20 57.3 +65 23 24 7.0 7.0
NGC6141 16 23 06.3 +40 51 30 7.0 7.0
NGC6142 16 23 21.1 +37 15 29 7.0 7.0
NGC6143 16 21 42.3 +55 05 08 7.0 7.0
NGC6145 16 25 02.4 +40 56 47 7.0 7.0
NGC6146 16 25 10.2 +40 53 35 7.0 7.0
NGC6147 16 25 05.8 +40 55 43 7.0 7.0
NGC6148 16 27 04.0 +24 05 31 7.0 7.0
NGC6149 16 27 24.2 +19 35 50 7.0 7.0
NGC6150 16 25 50.1 +40 29 19 7.0 7.0
NGC6154 16 25 30.5 +49 50 25 7.0 7.0
NGC6155 16 26 08.3 +48 22 01 7.0 7.0
NGC6157 16 25 48.4 +55 21 37 7.0 7.0
NGC6158 16 27 40.9 +39 22 59 7.0 7.0
NGC6159 16 27 25.1 +42 40 47 7.0 7.0
NGC6160 16 27 41.1 +40 55 37 7.0 7.0
NGC6161 16 28 20.6 +32 48 39 7.0 7.0
NGC6162 16 28 22.5 +32 50 57 7.0 7.0
NGC6163 16 28 27.9 +32 50 46 7.0 7.0
NGC6166 16 28 38.5 +39 33 06 7.0 7.0
NGC6168 16 31 21.3 +20 11 06 7.0 7.0
NGC6170 16 27 36.5 +59 33 44 7.0 7.0
NGC6173 16 29 44.8 +40 48 41 7.0 7.0
NGC6174 16 29 23.8 +40 52 28 7.0 7.0
NGC6175 16 29 57.6 +40 37 48 7.0 7.0
NGC6176 16 27 36.5 +59 33 44 7.0 7.0
NGC6177 16 30 38.9 +35 03 22 7.0 7.0
NGC6179 16 30 47.0 +35 06 08 7.0 7.0
NGC6180 16 30 33.9 +40 32 21 7.0 7.0
NGC6181 16 32 20.9 +19 49 34 7.0 7.0
NGC6182 16 29 33.9 +55 31 04 7.0 7.0
NGC6184 16 31 34.5 +40 33 55 7.0 7.0
NGC6185 16 33 17.9 +35 20 31 7.0 7.0
NGC6186 16 34 25.4 +21 32 26 7.0 7.0
NGC6187 16 31 36.7 +57 42 23 7.0 7.0
NGC6189 16 31 40.9 +59 37 34 7.0 7.0
NGC6190 16 32 06.6 +58 26 19 7.0 7.0
NGC6191 16 31 40.9 +59 37 34 7.0 7.0
NGC6194 16 36 37.1 +36 12 01 7.0 7.0
NGC6195 16 36 32.3 +39 01 40 7.0 7.0
NGC6196 16 37 53.8 +36 04 22 7.0 7.0
NGC6197 16 37 59.9 35 59 43 7.0 7.0
NGC6198 16 35 30.7 +57 29 12 7.0 7.0
NGC6199 16 39 28.9 +36 03 31 7.0 7.0
NGC6201 16 40 14.5 +23 45 55 7.0 7.0
NGC6202 16 43 23.1 +61 59 01 7.0 7.0
NGC6203 16 40 27.3 +23 46 30 7.0 7.0
NGC6205 16 41 41.4 +36 27 36 7.0 7.0
NGC6206 16 40 07.8 +58 37 02 7.0 7.0
NGC6207 16 43 03.9 +36 49 56 7.0 7.0
NGC6210 16 44 29.4 +23 48 00 48 8
NGC6211 16 41 27.7 +57 47 00 7.0 7.0
NGC6212 16 43 23.1 +39 48 24 7.0 7.0
NGC6213 16 41 37.3 +57 48 54 7.0 7.0
NGC6214 16 39 32.0 +66 02 22 7.0 7.0
NGC6217 16 32 39.6 +78 11 51 7.0 7.0
NGC6219 16 46 22.6 +09 02 18 7.0 7.0
NGC6223 16 43 04.4 +61 34 44 7.0 7.0
NGC6224 16 48 18.5 +06 18 43 7.0 7.0
NGC6225 16 48 21.5 +06 13 22 7.0 7.0
NGC6226 16 43 23.1 +61 59 01 7.0 7.0
NGC6228 16 48 02.7 +26 12 48 7.0 7.0
NGC6229 16 46 58.8 +47 31 40 7.0 7.0
NGC6230 16 50 46.7 +04 36 17 7.0 7.0
NGC6232 16 43 20.1 +70 37 57 7.0 7.0
NGC6233 16 50 15.7 +23 34 46 7.0 7.0
NGC6234 16 51 57.4 +04 23 01 7.0 7.0
NGC6236 16 44 34.3 +70 46 51 7.0 7.0
NGC6237 16 44 07.4 +70 38 05 7.0 7.0
NGC6238 16 47 16.6 +62 08 49 7.0 7.0
NGC6239 16 50 05.2 +42 44 22 7.0 7.0
NGC6240 16 52 58.9 +02 24 07 7.0 7.0
NGC6241 16 50 10.9 +45 25 14 7.0 7.0
NGC6243 16 52 26.3 +23 19 57 7.0 7.0
NGC6244 16 48 03.7 +62 12 00 7.0 7.0
NGC6245 16 45 22.4 +70 48 16 7.0 7.0
NGC6246 16 49 53.1 +55 32 34 7.0 7.0
NGC6247 16 48 20.1 +62 58 36 7.0 7.0
NGC6248 16 46 22.7 +70 21 18 7.0 7.0
NGC6251 16 32 31.5 +82 32 16 7.0 7.0
NGC6252 16 32 41.1 +82 34 34 7.0 7.0
NGC6255 16 54 47.1 +36 30 06 7.0 7.0
NGC6257 16 56 03.5 +39 38 42 7.0 7.0
NGC6258 16 52 29.8 +60 30 52 7.0 7.0
NGC6260 16 51 50.1 +63 42 53 7.0 7.0
NGC6261 16 56 30.6 +27 58 39 7.0 7.0
NGC6262 16 58 42.8 +57 05 54 7.0 7.0
NGC6263 16 56 43.2 +27 49 19 7.0 7.0
NGC6264 16 57 16.1 +27 50 58 7.0 7.0
NGC6265 16 57 29.0 +27 50 39 7.0 7.0
NGC6267 16 58 08.6 +22 59 05 7.0 7.0
NGC6269 16 57 58.1 +27 51 15 7.0 7.0
NGC6270 16 58 44.2 +27 51 33 7.0 7.0
NGC6271 16 58 50.5 +27 57 54 7.0 7.0
NGC6272 16 58 58.3 +27 55 50 7.0 7.0
NGC6274 16 59 20.4 +29 56 47 7.0 7.0
NGC6275 16 55 33.2 +63 14 32 7.0 7.0
NGC6276 17 00 45.0 +23 02 38 7.0 7.0
NGC6277 17 00 48.9 +23 02 22 7.0 7.0
NGC6278 17 00 50.3 +23 00 40 7.0 7.0
NGC6279 16 59 01.3 +47 14 14 7.0 7.0
NGC6280 17 01 57.4 +06 39 58 7.0 7.0
NGC6282 17 00 47.2 +29 49 15 7.0 7.0
NGC6283 16 59 26.5 +49 55 19 7.0 7.0
NGC6285 16 58 24.1 +58 57 22 7.0 7.0
NGC6286 16 58 31.9 +58 56 15 7.0 7.0
NGC6288 16 57 24.8 +68 27 24 7.0 7.0
NGC6289 16 57 44.9 +68 30 50 7.0 7.0
NGC6290 17 00 56.4 +58 58 14 7.0 7.0
NGC6291 17 00 55.7 +58 56 16 7.0 7.0
NGC6292 17 03 03.3 +61 02 37 7.0 7.0
NGC6295 17 03 15.3 +60 20 17 7.0 7.0
NGC6296 17 08 44.5 +03 53 38 7.0 7.0
NGC6297 17 03 36.3 +62 01 33 7.0 7.0
NGC6298 17 03 36.3 +62 01 33 7.0 7.0
NGC6299 17 05 04.4 +62 27 28 7.0 7.0
NGC6301 17 08 32.6 +42 20 20 7.0 7.0
NGC6303 17 05 02.7 +68 49 38 7.0 7.0
NGC6306 17 07 36.8 +60 43 43 7.0 7.0
NGC6307 17 07 40.4 +60 45 02 7.0 7.0
NGC6308 17 11 59.7 +23 22 48 7.0 7.0
NGC6310 17 07 57.3 +60 59 24 7.0 7.0
NGC6311 17 10 43.6 +41 39 04 7.0 7.0
NGC6312 17 10 48.1 +42 17 15 7.0 7.0
NGC6313 17 10 20.9 +48 19 54 7.0 7.0
NGC6314 17 12 38.7 +23 16 13 7.0 7.0
NGC6315 17 12 46.1 +23 13 24 7.0 7.0
NGC6317 17 08 59.5 +62 53 54 7.0 7.0
NGC6319 17 09 43.9 +62 58 22 7.0 7.0
NGC6320 17 12 55.6 +40 15 59 7.0 7.0
NGC6321 17 14 24.3 +20 18 49 7.0 7.0
NGC6323 17 13 18.0 +43 46 00 7.0 7.0
NGC6324 17 05 25.3 +75 24 25 7.0 7.0
NGC6327 17 14 02.1 +43 38 57 7.0 7.0
NGC6329 17 14 15.1 +43 41 04 7.0 7.0
NGC6330 17 15 44.3 +29 24 14 7.0 7.0
NGC6331 17 03 34.0 +78 37 47 7.0 7.0
NGC6332 17 15 02.9 +43 39 35 7.0 7.0
NGC6336 17 16 16.5 +43 49 15 7.0 7.0
NGC6338 17 15 22.6 +57 24 40 7.0 7.0
NGC6339 17 17 06.4 +40 50 42 7.0 7.0
NGC6340 17 10 25.6 +72 18 22 7.0 7.0
NGC6341 17 17 07.5 +43 08 11 7.0 7.0
NGC6343 17 17 16.3 +41 03 10 7.0 7.0
NGC6344 17 17 18.1 +42 26 03 7.0 7.0
NGC6345 17 15 24.3 +57 21 00 7.0 7.0
NGC6346 17 15 24.5 +57 19 20 7.0 7.0
NGC6347 17 19 54.6 +16 39 38 7.0 7.0
NGC6348 17 18 21.2 +41 38 51 7.0 7.0
NGC6349 17 19 06.5 +36 03 38 7.0 7.0
NGC6350 17 18 42.1 +41 41 38 7.0 7.0
NGC6351 17 19 11.3 +36 03 38 7.0 7.0
NGC6353 17 21 12.4 +15 41 18 7.0 7.0
NGC6358 17 18 53.1 +52 36 55 7.0 7.0
NGC6359 17 17 52.8 +61 46 50 7.0 7.0
NGC6361 17 18 40.9 +60 36 29 7.0 7.0
NGC6363 17 22 40.0 +41 06 05 7.0 7.0
NGC6364 17 24 27.3 +29 23 23 7.0 7.0
NGC6365 17 22 43.4 +62 10 23 7.0 7.0
NGC6367 17 25 08.8 +37 45 35 7.0 7.0
NGC6368 17 27 11.5 +11 32 36 7.0 7.0
NGC6370 17 23 25.2 +56 58 30 7.0 7.0
NGC6371 17 27 20.5 +26 30 18 7.0 7.0
NGC6372 17 27 31.9 +26 28 30 7.0 7.0
NGC6373 17 24 08.1 +58 59 40 7.0 7.0
NGC6375 17 29 21.9 +16 12 24 7.0 7.0
NGC6376 17 25 19.1 +58 49 00 7.0 7.0
NGC6377 17 25 23.1 +58 49 21 7.0 7.0
NGC6378 17 30 41.8 +06 16 56 7.0 7.0
NGC6379 17 30 34.7 +16 17 18 7.0 7.0
NGC6381 17 27 16.8 +60 00 49 7.0 7.0
NGC6382 17 27 55.1 +56 52 06 7.0 7.0
NGC6384 17 32 24.3 +07 03 37 7.0 7.0
NGC6385 17 28 01.4 +57 31 19 7.0 7.0
NGC6386 17 28 51.7 +52 43 24 7.0 7.0
NGC6387 17 28 24.4 +57 32 38 7.0 7.0
NGC6389 17 32 39.8 +16 24 07 7.0 7.0
NGC6390 17 28 28.0 +60 05 38 7.0 7.0
NGC6391 17 28 48.9 +58 51 02 7.0 7.0
NGC6393 17 30 08.3 +59 31 51 7.0 7.0
NGC6394 17 30 21.3 +59 38 23 7.0 7.0
NGC6395 17 26 31.2 +71 05 46 7.0 7.0
NGC6399 17 31 50.3 +59 36 56 7.0 7.0
NGC6406 17 38 18.9 +18 49 59 7.0 7.0
NGC6408 17 38 47.4 +18 52 40 7.0 7.0
NGC6409 17 36 35.5 +50 45 57 7.0 7.0
NGC6410 17 35 20.5 +60 47 35 7.0 7.0
NGC6411 17 35 32.7 +60 48 47 7.0 7.0
NGC6412 17 29 37.5 +75 42 15 7.0 7.0
NGC6413 17 40 40.7 +12 37 27 7.0 7.0
NGC6414 17 30 36.7 +74 22 34 7.0 7.0
NGC6417 17 41 47.8 +23 40 19 7.0 7.0
NGC6418 17 38 09.2 +58 42 53 7.0 7.0
NGC6419 17 36 05.8 +68 09 20 7.0 7.0
NGC6420 17 36 16.1 +68 03 09 7.0 7.0
NGC6422 17 36 29.8 +68 03 32 7.0 7.0
NGC6423 17 36 53.0 +68 10 18 7.0 7.0
NGC6424 17 36 12.0 +69 59 20 7.0 7.0
NGC6426 17 44 54.6 +03 10 13 7.0 7.0
NGC6427 17 43 38.5 +25 29 37 7.0 7.0
NGC6428 17 43 52.5 +25 33 16 7.0 7.0
NGC6429 17 44 05.3 +25 21 01 7.0 7.0
NGC6430 17 45 14.3 +18 08 21 7.0 7.0
NGC6431 17 43 38.5 +25 29 37 7.0 7.0
NGC6433 17 43 56.3 +36 47 59 7.0 7.0
NGC6434 17 36 48.8 +72 05 20 7.0 7.0
NGC6435 17 40 11.0 +62 38 31 7.0 7.0
NGC6436 17 41 13.1 +60 27 00 7.0 7.0
NGC6442 17 46 51.3 +20 45 39 7.0 7.0
NGC6443 17 44 33.7 +48 06 52 7.0 7.0
NGC6446 17 46 07.5 +35 34 10 7.0 7.0
NGC6447 17 46 17.2 +35 34 18 7.0 7.0
NGC6448 17 44 20.5 +53 32 25 7.0 7.0
NGC6449 17 43 46.3 +56 48 13 7.0 7.0
NGC6450 17 47 32.3 +18 34 31 7.0 7.0
NGC6452 17 47 58.4 +20 50 15 7.0 7.0
NGC6454 17 44 56.5 +55 42 18 7.0 7.0
NGC6456 17 42 31.7 +67 35 33 7.0 7.0
NGC6457 17 42 52.7 +66 28 33 7.0 7.0
NGC6458 17 49 10.9 +20 48 14 7.0 7.0
NGC6459 17 45 46.9 +55 46 37 7.0 7.0
NGC6460 17 49 30.3 +20 45 47 7.0 7.0
NGC6461 17 39 56.5 +74 02 04 7.0 7.0
NGC6462 17 44 48.7 +61 54 38 7.0 7.0
NGC6463 17 43 34.0 +67 36 11 7.0 7.0
NGC6464 17 45 48.0 +60 53 47 7.0 7.0
NGC6466 17 48 08.1 +51 23 58 7.0 7.0
NGC6467 17 50 40.0 +17 32 16 7.0 7.0
NGC6468 17 50 40.0 +17 32 16 7.0 7.0
NGC6470 17 44 14.9 +67 37 09 7.0 7.0
NGC6471 17 44 15.0 +67 35 33 7.0 7.0
NGC6472 17 44 03.3 +67 37 48 7.0 7.0
NGC6473 17 46 58.1 +57 14 21 7.0 7.0
NGC6474 17 47 05.3 +57 18 05 7.0 7.0
NGC6477 17 44 30.2 +67 36 37 7.0 7.0
NGC6478 17 48 38.3 +51 09 26 7.0 7.0
NGC6479 17 48 21.6 +54 08 57 7.0 7.0
NGC6481 17 52 48.9 +04 10 04 7.0 7.0
NGC6482 17 51 48.9 +23 04 19 7.0 7.0
NGC6484 17 51 47.1 +24 29 02 7.0 7.0
NGC6485 17 51 52.7 +31 27 42 7.0 7.0
NGC6486 17 52 35.3 +29 49 04 7.0 7.0
NGC6487 17 52 41.8 +29 50 19 7.0 7.0
NGC6488 17 49 20.8 +62 13 22 7.0 7.0
NGC6489 17 50 01.3 +60 05 33 7.0 7.0
NGC6490 17 54 30.4 +18 22 32 7.0 7.0
NGC6491 17 50 00.6 +61 31 53 7.0 7.0
NGC6493 17 50 22.5 +61 33 33 7.0 7.0
NGC6495 17 54 50.7 +18 19 37 7.0 7.0
NGC6497 17 51 17.9 +59 28 15 7.0 7.0
NGC6498 17 51 17.9 +59 28 15 7.0 7.0
NGC6499 17 55 19.9 +18 21 35 7.0 7.0
NGC6500 17 55 59.8 +18 20 18 7.0 7.0
NGC6501 17 56 03.7 +18 22 24 7.0 7.0
NGC6503 17 49 26.2 +70 08 42 7.0 7.0
NGC6504 17 56 05.6 +33 12 31 7.0 7.0
NGC6505 17 51 07.5 +65 31 50 7.0 7.0
NGC6508 17 49 46.3 +72 01 15 7.0 7.0
NGC6509 17 59 25.1 +06 17 12 7.0 7.0
NGC6510 17 54 39.3 +60 49 04 7.0 7.0
NGC6511 17 54 39.3 +60 49 04 7.0 7.0
NGC6512 17 54 50.2 +62 38 43 7.0 7.0
NGC6513 17 59 34.2 +24 53 13 7.0 7.0
NGC6515 17 57 25.1 +50 43 40 7.0 7.0
NGC6516 17 55 16.4 +62 40 09 7.0 7.0
NGC6518 17 59 43.7 +28 52 00 7.0 7.0
NGC6521 17 55 48.1 +62 36 43 7.0 7.0
NGC6524 17 59 14.7 +45 53 15 7.0 7.0
NGC6525 18 02 04.7 +11 02 18 7.0 7.0
NGC6527 18 01 46.3 +19 43 42 7.0 7.0
NGC6532 17 59 13.8 +56 13 54 7.0 7.0
NGC6534 17 56 08.7 +64 16 54 7.0 7.0
NGC6536 17 57 16.3 +64 56 17 7.0 7.0
NGC6538 17 54 17.1 +73 25 27 7.0 7.0
NGC6542 17 59 38.6 +61 21 32 7.0 7.0
NGC6543 17 58 33.37 +66 37 59. 23 17
NGC6547 18 05 09.9 +25 13 57 7.0 7.0
NGC6548 18 05 59.3 +18 35 13 7.0 7.0
NGC6549 18 05 49.4 +18 32 16 7.0 7.0
NGC6550 18 05 49.4 +18 32 16 7.0 7.0
NGC6552 18 00 07.2 +66 36 55 7.0 7.0
NGC6555 18 07 49.1 +17 36 15 7.0 7.0
NGC6560 18 05 13.9 +46 52 54 7.0 7.0
NGC6562 18 05 00.8 +56 15 45 7.0 7.0
NGC6564 18 09 02.3 +17 23 41 7.0 7.0
NGC6566 18 07 00.5 +52 15 37 7.0 7.0
NGC6570 18 11 07.3 +14 05 35 7.0 7.0
NGC6571 18 10 49.4 +21 14 19 7.0 7.0
NGC6572 18 12 06.37 +06 51 13. 16 13
NGC6574 18 11 51.1 +14 58 54 7.0 7.0
NGC6575 18 10 57.5 +31 06 58 7.0 7.0
NGC6576 18 11 47.9 +21 25 43 7.0 7.0
NGC6577 18 12 01.1 +21 27 49 7.0 7.0
NGC6579 18 12 31.7 +21 25 14 7.0 7.0
NGC6580 18 12 33.7 +21 25 34 7.0 7.0
NGC6581 18 12 18.4 +25 39 43 7.0 7.0
NGC6582 18 11 01.7 +49 54 43 7.0 7.0
NGC6585 18 12 21.7 +39 37 58 7.0 7.0
NGC6586 18 13 38.4 +21 05 25 7.0 7.0
NGC6587 18 13 50.8 +18 49 30 7.0 7.0
NGC6591 18 14 03.5 +21 03 48 7.0 7.0
NGC6592 18 09 50.7 +61 25 19 7.0 7.0
NGC6593 18 14 03.5 +22 17 02 7.0 7.0
NGC6594 18 10 05.5 +61 08 00 7.0 7.0
NGC6597 18 11 13.4 +61 10 50 7.0 7.0
NGC6598 18 08 55.6 +69 04 05 7.0 7.0
NGC6599 18 15 43.0 +24 54 44 7.0 7.0
NGC6600 18 15 43.0 +24 54 44 7.0 7.0
NGC6601 18 11 44.2 +61 27 11 7.0 7.0
NGC6602 18 16 34.3 +25 02 38 7.0 7.0
NGC6606 18 14 41.5 +43 16 07 7.0 7.0
NGC6607 18 12 14.8 +61 19 59 7.0 7.0
NGC6608 18 12 28.9 +61 17 53 7.0 7.0
NGC6609 18 12 33.5 +61 19 54 7.0 7.0
NGC6610 18 11 51.1 +14 58 54 7.0 7.0
NGC6612 18 16 10.9 +36 04 43 7.0 7.0
NGC6615 18 18 33.3 +13 15 53 7.0 7.0
NGC6616 18 17 41.1 +22 14 17 7.0 7.0
NGC6617 18 14 02.6 +61 19 11 7.0 7.0
NGC6619 18 18 54.3 +23 39 20 7.0 7.0
NGC6621 18 12 59.5 +68 21 15 7.0 7.0
NGC6622 18 12 55.2 +68 21 48 7.0 7.0
NGC6623 18 19 42.7 +23 42 34 7.0 7.0
NGC6627 18 22 38.9 +15 41 52 7.0 7.0
NGC6628 18 22 21.9 +23 28 40 7.0 7.0
NGC6632 18 25 03.1 +27 32 06 7.0 7.0
NGC6633 18 27 15.2 +06 30 30 7.0 7.0
NGC6635 18 27 37.1 +14 49 09 7.0 7.0
NGC6636 18 22 02.6 +66 36 58 7.0 7.0
NGC6640 18 28 08.3 +34 18 10 7.0 7.0
NGC6641 18 28 57.3 +22 54 11 7.0 7.0
NGC6643 18 19 46.6 +74 34 08 7.0 7.0
NGC6646 18 29 38.7 +39 51 55 7.0 7.0
NGC6648 18 25 37.7 +64 58 34 7.0 7.0
NGC6650 18 25 28.1 +68 00 22 7.0 7.0
NGC6651 18 24 19.6 +71 36 08 7.0 7.0
NGC6654 18 24 07.5 +73 10 59 7.0 7.0
NGC6657 18 33 01.5 +34 03 38 7.0 7.0
NGC6658 18 33 55.6 +22 53 17 7.0 7.0
NGC6659 18 33 59.9 +23 35 42 7.0 7.0
NGC6660 18 34 36.6 +22 54 34 7.0 7.0
NGC6661 18 34 36.6 +22 54 34 7.0 7.0
NGC6662 18 34 11.2 +32 03 52 7.0 7.0
NGC6663 18 33 33.6 +40 02 56 7.0 7.0
NGC6665 18 34 29.9 +30 43 13 7.0 7.0
NGC6666 18 35 18.0 +33 35 00 7.0 7.0
NGC6667 18 30 40.0 +67 59 13 7.0 7.0
NGC6668 18 30 40.0 +67 59 13 7.0 7.0
NGC6669 18 37 15.0 +22 11 45 7.0 7.0
NGC6670 18 33 37.4 +59 53 22 7.0 7.0
NGC6671 18 37 26.2 +26 25 02 7.0 7.0
NGC6672 18 36 14.3 +42 56 47 7.0 7.0
NGC6674 18 38 33.7 +25 22 30 7.0 7.0
NGC6675 18 37 26.4 +40 03 27 7.0 7.0
NGC6676 18 33 09.9 +66 57 33 7.0 7.0
NGC6677 18 33 35.9 +67 06 37 7.0 7.0
NGC6678 18 30 40.0 +67 59 13 7.0 7.0
NGC6679 18 33 30.3 +67 08 13 7.0 7.0
NGC6680 18 39 43.8 +22 18 57 7.0 7.0
NGC6685 18 39 58.5 +39 58 55 7.0 7.0
NGC6686 18 40 07.0 +40 08 14 7.0 7.0
NGC6687 18 37 22.0 +59 38 33 7.0 7.0
NGC6688 18 40 40.2 +36 17 22 7.0 7.0
NGC6689 18 34 49.9 +70 31 27 7.0 7.0
NGC6690 18 34 49.9 +70 31 27 7.0 7.0
NGC6691 18 39 12.3 +55 38 30 7.0 7.0
NGC6692 18 41 41.5 +34 50 36 7.0 7.0
NGC6693 18 41 32.3 +36 54 57 7.0 7.0
NGC6695 18 42 42.7 +40 22 00 7.0 7.0
NGC6696 18 40 06.1 +59 20 03 7.0 7.0
NGC6697 18 45 15.1 +25 30 45 7.0 7.0
NGC6700 18 46 04.5 +32 16 45 7.0 7.0
NGC6701 18 43 12.3 +60 39 12 7.0 7.0
NGC6702 18 46 57.5 +45 42 21 7.0 7.0
NGC6703 18 18.9 18. +45 33 02 7.0 7.0
NGC6709 18 51 18.9 +10 19 07 7.0 7.0
NGC6710 18 50 34.2 +26 50 16 7.0 7.0
NGC6711 18 49 00.9 +47 39 27 7.0 7.0
NGC6713 18 50 44.1 +33 57 39 7.0 7.0
NGC6714 18 45 49.7 +66 43 31 7.0 7.0
NGC6720 18 53 35.09 +33 01 44. 86 62
NGC6724 18 56 46.8 +10 25 43 7.0 7.0
NGC6731 18 57 13.4 +43 04 36 7.0 7.0
NGC6732 18 56 24.0 +52 22 39 7.0 7.0
NGC6738 19 01 21.5 +11 36 56 7.0 7.0
NGC6740 19 00 50.5 +28 46 17 7.0 7.0
NGC6742 18 59 19.9 +48 27 56 31 30
NGC6743 19 01 20.6 +29 16 39 7.0 7.0
NGC6745 19 01 41.5 +40 44 43 7.0 7.0
NGC6747 18 55 21.7 +72 46 17 7.0 7.0
NGC6748 19 03 50.0 +21 36 32 7.0 7.0
NGC6750 19 00 36.0 +59 10 00 7.0 7.0
NGC6755 19 07 49.0 +04 15 59 7.0 7.0
NGC6756 19 08 42.5 +04 42 21 7.0 7.0
NGC6757 19 05 06.1 +55 43 03 7.0 7.0
NGC6759 19 06 57.2 +50 20 51 7.0 7.0
NGC6762 19 05 37.1 +63 56 01 7.0 7.0
NGC6763 19 05 37.1 +63 56 01 7.0 7.0
NGC6764 19 08 16.3 +50 56 00 7.0 7.0
NGC6765 19 11 06.4 +30 32 43 7.0 7.0
NGC6766 20 10 23.65 +46 27 39. 7.0 7.0
NGC6767 19 11 33.8 +37 43 31 7.0 7.0
NGC6773 19 15 08.4 +04 51 24 7.0 7.0
NGC6779 19 16 35.4 +30 11 05 7.0 7.0
NGC6781 19 18 28.3 +06 32 23 7.0 7.0
NGC6783 19 16 47.6 +46 01 02 7.0 7.0
NGC6786 19 10 53.6 +73 24 35 7.0 7.0
NGC6787 19 16 10.5 +60 25 03 7.0 7.0
NGC6789 19 16 41.9 +63 58 17 7.0 7.0
NGC6791 19 20 53.1 +37 46 19 7.0 7.0
NGC6792 19 20 57.3 +43 07 56 7.0 7.0
NGC6793 19 23 14.3 +22 08 28 7.0 7.0
NGC6795 19 26 21.9 +03 30 52 7.0 7.0
NGC6796 19 21 30.8 +61 08 43 7.0 7.0
NGC6798 19 24 03.1 +53 37 28 7.0 7.0
NGC6800 19 27 07.6 +25 08 26 7.0 7.0
NGC6801 19 27 35.8 +54 22 22 7.0 7.0
NGC6802 19 30 35.0 +20 15 39 7.0 7.0
NGC6803 19 31 16.49 +10 03 21. 7.0 7.0
NGC6804 19 31 35.43 +09 13 30. 62 49
NGC6807 19 34 33.5 +05 41 03 7.0 7.0
NGC6811 19 37 17.9 +46 23 20 7.0 7.0
NGC6813 19 40 22.3 +27 18 33 7.0 7.0
NGC6815 19 40 44.3 +26 45 32 7.0 7.0
NGC6817 19 37 23.4 +62 23 01 7.0 7.0
NGC6819 19 41 18.0 +40 11 12 7.0 7.0
NGC6820 19 42 27.9 +23 05 17 7.0 7.0
NGC6823 19 43 09.8 +23 18 00 7.0 7.0
NGC6824 19 43 40.9 +56 06 33 7.0 7.0
NGC6825 19 41 54.7 +64 04 22 7.0 7.0
NGC6826 19 44 48.17 +50 31 30. 27 24
NGC6827 19 48 52.4 +21 12 54 7.0 7.0
NGC6828 19 50 17.5 +07 54 09 12 10
NGC6829 19 47 07.5 +59 54 24 7.0 7.0
NGC6830 19 50 59.5 +23 06 00 7.0 7.0
NGC6831 19 47 57.2 +59 53 32 7.0 7.0
NGC6832 19 48 15.2 +59 25 16 7.0 7.0
NGC6833 19 49 46.58 +48 57 40. 7.0 7.0
NGC6834 19 52 12.5 +29 24 29 7.0 7.0
NGC6837 19 53 08.6 +11 41 56 7.0 7.0
